COD_GLA,Slp_MIN,Slp_MAX,Slp_MEAN,Asp_MIN,Asp_MAX,Asp_MEAN
0_1975,10.32837200164795,28.20827293395996,18.4585550503096,249.05972290039062,316.49945068359375,274.8384287925697
0_1975,0.11570268869400024,54.07216262817383,22.018009150883167,0.12364265322685242,359.9915771484375,182.21160087252608
0_1975,0.11032557487487793,39.05311965942383,14.12973097129045,0.3188180923461914,359.6634521484375,200.015637332281
0_1975,2.4102416038513184,38.810508728027344,17.275824092741935,89.05537414550781,322.492431640625,225.90395161290323
0_1975,3.711000919342041,42.35187530517578,24.007752986495845,68.75255584716797,242.92752075195312,160.39867555401662
0_1975,7.927145957946777,51.62806701660156,25.432054085473872,26.208581924438477,225.3506622314453,104.85464874889283
0_1975,0.9144827723503113,39.96586608886719,26.02865894155481,0.03954435512423515,359.85443115234375,109.5709591722595
